customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1880-CUST2950,Female,0,No,Yes,46,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),59.22,2708.34,Yes
1881-CUST5027,Female,0,No,No,42,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.36,2828.67,Yes
1882-CUST4316,Male,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.0,1149.41,No
1883-CUST9778,Male,0,Yes,No,49,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),63.1,3149.68,Yes
1884-CUST1361,Male,0,No,Yes,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.27,0.0,Yes
1885-CUST6455,Female,1,No,No,71,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,87.95,6242.66,No
1886-CUST5668,Female,0,No,Yes,56,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),84.32,4726.28,No
1887-CUST4333,Female,0,Yes,No,15,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),87.39,1316.31,Yes
1888-CUST5396,Male,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.13,2292.37,Yes
1889-CUST6068,Male,0,Yes,No,21,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,79.97,1717.8,Yes
1890-CUST3596,Female,0,No,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.97,1062.78,No
1891-CUST6090,Female,1,Yes,No,18,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),77.25,1399.27,No
1892-CUST8401,Male,1,No,No,49,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),85.77,4199.44,No
1893-CUST5709,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),78.23,4543.95,Yes
1894-CUST5066,Male,1,Yes,No,68,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),82.56,5636.29,Yes
1895-CUST4992,Male,1,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.71,913.98,Yes
1896-CUST7982,Female,0,No,No,38,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,68.23,2610.23,No
1897-CUST9046,Male,0,No,No,6,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),64.03,390.49,Yes
1898-CUST3846,Female,0,No,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,938.53,No
1899-CUST2695,Female,0,No,No,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,71.37,4194.0,No
1900-CUST8378,Female,0,Yes,No,51,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,55.17,2799.15,No
1901-CUST1498,Male,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,78.44,1807.49,Yes
1902-CUST2680,Male,1,Yes,Yes,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,31.02,798.78,No
1903-CUST8352,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,156.09,No
1904-CUST1248,Male,0,No,Yes,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),86.01,1372.35,No
1905-CUST1658,Female,0,Yes,No,1,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,61.53,21.88,Yes
1906-CUST5770,Male,1,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,22.92,643.69,Yes
1907-CUST1688,Male,1,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),84.54,6082.28,No
1908-CUST9159,Female,0,No,No,70,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,1205.18,Yes
1909-CUST2699,Male,0,Yes,No,47,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),56.58,2662.6,Yes
1910-CUST1223,Female,0,Yes,No,8,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,66.97,545.22,Yes
1911-CUST2759,Female,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),67.79,1486.78,No
1912-CUST4815,Female,0,Yes,No,70,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.4,4489.8,No
1913-CUST1053,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,76.85,5551.16,Yes
1914-CUST6684,Female,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,483.66,No
1915-CUST1699,Female,0,No,Yes,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),91.07,6385.42,No
1916-CUST7625,Female,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.07,1037.66,Yes
1917-CUST1585,Female,0,No,Yes,6,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),95.22,559.14,Yes
1918-CUST4371,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,77.14,4775.67,No
1919-CUST5384,Male,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,765.71,No
1920-CUST2451,Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),80.53,3072.65,No
1921-CUST1310,Male,0,No,No,39,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),93.9,3654.2,Yes
1922-CUST3505,Female,0,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),78.3,450.8,Yes
1923-CUST2122,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),76.93,5316.63,No
1924-CUST1341,Female,0,No,No,24,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),64.77,1602.01,Yes
1925-CUST9648,Male,0,No,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.18,1328.7,No
1926-CUST6423,Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.49,231.69,Yes
1927-CUST7894,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,75.99,4632.94,No
1928-CUST7995,Female,1,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.71,664.1,Yes
1929-CUST2710,Male,0,No,Yes,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.83,3919.83,No
1930-CUST2582,Female,0,No,No,17,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.51,1536.31,Yes
1931-CUST7169,Female,1,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),95.13,5603.95,No
1932-CUST7784,Male,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.49,1250.9,Yes
1933-CUST9556,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,82.36,105.24,Yes
1934-CUST2168,Male,0,No,Yes,65,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,64.0,4194.7,Yes
1935-CUST9336,Female,0,No,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,248.06,No
1936-CUST7310,Male,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,72.24,3393.41,No
1937-CUST2066,Female,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,1143.72,No
1938-CUST1971,Female,1,Yes,No,11,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),62.91,728.14,No
1939-CUST8182,Male,1,No,No,54,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),60.75,3290.78,No
1940-CUST5153,Male,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.15,752.68,No
1941-CUST9324,Female,0,No,No,3,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,59.35,206.1,Yes
1942-CUST2266,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.12,909.14,No
1943-CUST1209,Female,1,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.04,957.71,No
1944-CUST5337,Male,1,Yes,No,2,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),92.08,157.31,Yes
1945-CUST7526,Female,0,Yes,Yes,0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.6,7.74,Yes
1946-CUST7358,Male,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),96.34,1561.95,No
1947-CUST8257,Female,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.34,1354.12,No
1948-CUST4520,Female,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.25,5024.87,Yes
1949-CUST8323,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,83.16,3919.72,No
1950-CUST4449,Female,0,No,No,61,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,85.58,5203.85,No
1951-CUST3131,Male,0,No,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),64.54,4398.12,No
1952-CUST7127,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.64,351.81,No
1953-CUST2695,Female,0,No,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25.58,842.09,No
1954-CUST2509,Male,1,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,852.47,Yes
1955-CUST7225,Male,0,Yes,No,46,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Mailed check,90.66,4187.87,Yes
1956-CUST7944,Female,0,No,No,49,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.86,3975.52,Yes
1957-CUST7303,Male,0,No,No,25,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),59.29,1493.6,No
1958-CUST7705,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,83.75,4611.89,Yes
1959-CUST5274,Male,0,Yes,Yes,13,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,81.47,1067.83,No
1960-CUST2228,Female,0,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,472.18,No
1961-CUST5211,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,80.49,Yes
1962-CUST4418,Female,0,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.07,757.94,No
1963-CUST3448,Female,0,No,No,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.82,1449.8,No
1964-CUST5394,Male,0,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,1075.83,No
1965-CUST5764,Male,0,No,Yes,19,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),53.75,1016.4,Yes
1966-CUST4883,Male,0,No,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,145.46,No
1967-CUST7195,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,80.06,2653.71,Yes
1968-CUST2007,Male,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),81.64,4897.18,Yes
1969-CUST9731,Male,0,Yes,No,26,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,58.26,1519.11,Yes
1970-CUST9403,Male,0,Yes,No,39,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.39,3023.02,Yes
1971-CUST6228,Male,0,Yes,No,64,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,48.67,3083.42,No
1972-CUST9097,Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Mailed check,85.58,2727.74,No
1973-CUST5070,Female,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),86.77,5825.75,No
1974-CUST4893,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,1269.56,No
1975-CUST7913,Male,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.77,226.31,Yes
1976-CUST2393,Male,1,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,91.84,1363.59,Yes
1977-CUST4473,Male,0,Yes,No,4,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,101.14,418.27,Yes
1978-CUST1795,Male,0,No,No,22,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,63.32,1423.64,Yes
1979-CUST2203,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,82.95,3502.43,No
1980-CUST4343,Male,0,Yes,Yes,56,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,49.62,2752.87,No
1981-CUST6024,Female,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.56,950.16,No
1982-CUST6892,Female,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,82.04,991.01,No
1983-CUST4372,Male,1,No,Yes,23,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,62.65,1450.03,Yes
1984-CUST1420,Female,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,86.14,911.31,Yes
1985-CUST3257,Female,0,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,101.24,5168.17,No
1986-CUST7079,Female,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),86.88,1402.7,No
1987-CUST1061,Female,0,Yes,No,36,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,54.11,1949.84,No
1988-CUST5100,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.13,308.69,No
1989-CUST5591,Male,0,No,No,61,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),72.56,4433.45,Yes
1990-CUST4178,Female,0,Yes,No,7,No,No phone service,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),49.96,340.98,No
1991-CUST2546,Male,0,No,Yes,55,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,54.6,3005.91,Yes
1992-CUST6973,Male,1,Yes,Yes,69,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),78.16,5387.01,Yes
1993-CUST9922,Male,1,No,No,43,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),59.22,2504.89,Yes
1994-CUST8554,Male,0,Yes,Yes,59,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.4,3494.77,Yes
1995-CUST9370,Male,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,86.33,3472.31,Yes
1996-CUST6609,Female,1,No,Yes,20,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,87.15,1753.4,Yes
1997-CUST8233,Male,1,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,52.28,2138.79,No
1998-CUST9720,Male,0,No,No,28,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),56.65,1588.17,Yes
1999-CUST2410,Male,0,No,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),82.19,5244.05,No
2000-CUST9527,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),55.81,879.0,No
2001-CUST5853,Female,0,Yes,No,29,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,102.05,2959.58,Yes
2002-CUST7450,Female,1,No,Yes,25,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.91,1643.43,Yes
2003-CUST1210,Female,0,Yes,No,52,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),74.53,3860.49,Yes
2004-CUST2454,Female,1,Yes,No,18,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,94.89,1706.69,Yes
2005-CUST6030,Male,0,Yes,No,52,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,64.48,3330.71,No
2006-CUST5144,Female,1,Yes,No,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.8,940.28,Yes
2007-CUST1440,Male,0,Yes,Yes,45,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,72.69,3288.96,Yes
2008-CUST7120,Male,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.36,1067.29,No
2009-CUST9742,Male,0,No,Yes,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,93.12,5883.33,Yes
2010-CUST9643,Male,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.92,1265.02,No
2011-CUST9846,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.16,1340.75,Yes
2012-CUST7504,Female,1,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,339.06,Yes
2013-CUST1667,Female,0,No,Yes,70,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,83.47,5840.04,No
2014-CUST7159,Female,1,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,80.13,5120.58,Yes
2015-CUST5376,Female,1,No,No,36,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),86.7,3094.63,No
2016-CUST4622,Male,0,No,No,69,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,66.57,4611.64,No
2017-CUST5240,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Mailed check,75.03,1896.48,Yes
2018-CUST3510,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.83,24.06,Yes
2019-CUST9051,Female,0,No,No,58,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,75.36,4347.56,No
2020-CUST2393,Male,0,Yes,No,4,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),99.26,403.09,Yes
2021-CUST8474,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),90.93,3286.3,No
2022-CUST8569,Female,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,87.46,2623.27,Yes
2023-CUST7637,Male,0,Yes,No,47,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),72.35,3418.08,No
2024-CUST2555,Male,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,80.66,406.69,Yes
2025-CUST4414,Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),77.57,1092.06,No
2026-CUST7276,Male,1,Yes,No,14,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,92.45,1323.91,No
2027-CUST8679,Female,0,Yes,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.35,1271.16,No
